batch;code;strength;size;start;api_code;api_batch;smcc_batch;lactose_batch;starch_batch;api_water;api_total_impurities;api_l_impurity;api_content;api_ps01;api_ps05;api_ps09;lactose_water;lactose_sieve0045;lactose_sieve015;lactose_sieve025;smcc_water;smcc_td;smcc_bd;smcc_ps01;smcc_ps05;smcc_ps09;starch_ph;starch_water;tbl_min_thickness;tbl_max_thickness;fct_min_thickness;fct_max_thickness;tbl_min_weight;tbl_max_weight;tbl_rsd_weight;fct_rsd_weight;tbl_min_hardness;tbl_max_hardness;tbl_av_hardness;fct_min_hardness;fct_max_hardness;fct_av_hardness;tbl_max_diameter;fct_max_diameter;tbl_tensile;fct_tensile;tbl_yield;batch_yield;dissolution_av;dissolution_min;resodual_solvent;impurities_total;impurity_o;impurity_l
930;13;10M;1920000;mar.21;3;238;17;20;16;1.5;0.38;                                                    ;94.3;4;51;206;0.05;17;51;83;4.644;0.45;0.32;34.314;121.223;255.451;4.5;2.463;3.2;3.5;3.3;3.4;111;116;1.97;1.47;19;76;57;52.92;74.48;64.68;6;6.1;1.728844404;1.986376675;98.909;98.722;92.33;83;0.02;0.16;0.05;0.07
931;13;10M;1920000;mar.21;3;238;17;20;16;1.5;0.38;                                                    ;94.3;4;51;206;0.05;17;51;83;4.644;0.45;0.32;34.314;121.223;255.451;4.5;2.463;3.1;3.5;3.4;3.4;111;115;3.05;1.13;17;74;55;54.88;76.44;65.66;6.1;6.1;1.640835931;2.016473291;98.863;98.769;91.17;86;0.03;0.14;0.05;0.06
932;13;10M;1920000;mar.21;3;238;17;20;16;1.5;0.38;                                                    ;94.3;4;51;206;0.05;17;51;83;4.644;0.45;0.32;34.314;121.223;255.451;4.5;2.463;3.2;3.5;3.4;3.5;111;117;2.5;1.33;32;68;55;54.88;80.36;65.66;6.1;6.1;1.640835931;1.958859768;98.957;98.864;91.83;88;0.02;0.15;0.05;0.07
933;13;10M;1920000;mar.21;3;238;17;20;16;1.5;0.38;                                                    ;94.3;4;51;206;0.05;17;51;83;4.644;0.45;0.32;34.314;121.223;255.451;4.5;2.463;3.3;3.4;3.4;3.4;112;116;1.06;0.94;36;68;54;58.8;70.56;63.7;6.1;6.1;1.658384979;1.956280058;99.242;99.148;91.83;83;0.06;0.13;0.05;0.06
934;13;10M;1920000;mar.21;3;238;17;20;16;1.5;0.38;                                                    ;94.3;4;51;206;0.05;17;51;83;4.644;0.45;0.32;34.314;121.223;255.451;4.5;2.463;3.2;3.4;3.3;3.4;111;116;1.01;0.89;40;74;56;56.84;76.44;66.64;6.1;6.1;1.719806645;2.046569907;98.956;98.769;90.17;81;0.05;0.15;0.05;0.07
943;15;40M;1100000;mar.21;3;240;17;20;16;1.7;0.39;                                                    ;94.2;4;55;212;0.05;17;51;83;4.644;0.45;0.32;34.314;121.223;255.451;4.5;2.463;5.2;5.3;5.3;5.5;448;459;0.81;0.66;60;114;87;107.8;127.4;116.62;10.1;10.2;1.035195456;1.324068713;98.511;98.409;85.67;80;0.04;0.06;0.05;0.05
944;15;40M;1100000;mar.21;3;241;17;20;16;1.7;0.39;                                                    ;94.2;4;55;212;0.05;17;51;83;4.644;0.45;0.32;34.314;121.223;255.451;4.5;2.463;5.1;5.2;5.3;5.3;441;456;0.76;0.86;68;112;88;101.92;123.48;111.72;10.1;10.1;1.067230682;1.329333751;99.131;99.029;84.42;75;0.09;0.06;0.05;0.05
945;15;40M;1100000;mar.21;3;242;17;20;16;1.9;0.32;                                                    ;94;4;45;162;0.05;17;51;83;4.644;0.45;0.32;34.314;121.223;255.451;4.5;2.463;5.1;5.2;5.3;5.4;446;459;0.77;0.83;76;120;95;111.72;141.12;127.4;10.1;10.1;1.152124032;1.487834558;99.298;99.401;85.5;82;0.05;0.05;0.05;0.05
935;17;20M;960000;mar.21;3;239;17;20;16;1.5;0.38;                                                    ;94.3;6;55;192;0.05;17;51;83;4.644;0.45;0.32;34.314;121.223;255.451;4.5;2.463;3.8;3.9;4;4;224;230;0.74;0.74;47;71;61;74.48;84.28;79.38;8;8.1;1.245304589;1.560509554;98.718;98.438;87.33;82;0.06;0.07;0.05;0.05
936;17;20M;960000;mar.21;3;239;17;20;16;1.5;0.38;                                                    ;94.3;6;55;192;0.05;17;51;83;4.644;0.45;0.32;34.314;121.223;255.451;4.5;2.463;3.9;4;4;4;224;230;0.69;0.66;47;71;60;67.62;84.28;76.44;8;8.1;1.194267516;1.502712904;98.578;98.485;90.5;86;0.05;0.07;0.05;0.05
937;17;20M;960000;mar.21;3;239;17;20;16;1.5;0.38;                                                    ;94.3;6;55;192;0.05;17;51;83;4.644;0.45;0.32;34.314;121.223;255.451;4.5;2.463;3.9;4;4;4.1;223;229;0.8;0.87;41;62;52;62.72;78.4;71.54;8;8.2;1.035031847;1.355350356;98.483;98.39;87;83;0.04;0.07;0.05;0.05
959;15;40M;1100000;mar.21;3;243;17;20;16;1.7;0.42;                                                    ;94.2;5;50;175;0.05;17;51;83;4.644;0.45;0.32;34.314;121.223;255.451;4.5;2.463;5.2;5.3;5.4;5.4;449;459;0.7;0.71;72;109;89;107.8;123.48;115.64;10.1;10.1;1.058993052;1.350495984;99.298;99.401;88;83;0.03;0.08;0.05;0.05
946;13;10M;1920000;mar.21;3;242;17;20;16;1.9;0.32;                                                    ;94;4;45;162;0.05;17;51;83;4.644;0.45;0.32;34.314;121.223;255.451;4.5;2.463;3.1;3.3;3.2;3.3;110;115;1.02;1.07;36;72;46;54.88;68.6;60.76;6;6.1;1.479765811;1.922535367;98.86;98.58;83.67;77;0.02;0.05;0.05;0.05
947;13;10M;1920000;mar.21;3;242;17;20;16;1.9;0.32;                                                    ;94;4;45;162;0.05;17;51;83;4.644;0.45;0.32;34.314;121.223;255.451;4.5;2.463;3.2;3.3;3.2;3.3;111;114;0.85;0.78;36;57;45;56.84;66.64;61.74;6;6.1;1.447596989;1.953544002;98.578;98.485;86.83;83;0.02;0.05;0.05;0.05
948;13;10M;1920000;mar.21;3;242;17;20;16;1.9;0.32;                                                    ;94;4;45;162;0.05;17;51;83;4.644;0.45;0.32;34.314;121.223;255.451;4.5;2.463;3.2;3.3;3.2;3.3;111;115;0.85;0.98;32;54;45;58.8;66.64;63.7;6;6.1;1.447596989;2.015561272;98.534;98.627;86.83;82;0.02;0.05;0.05;0.05
949;13;10M;1920000;mar.21;3;242;17;20;16;1.9;0.32;                                                    ;94;4;45;162;0.05;17;51;83;4.644;0.45;0.32;34.314;121.223;255.451;4.5;2.463;3.2;3.3;3.3;3.3;111;115;1.68;0.92;39;54;47;54.88;80.36;67.62;6;6.1;1.511934633;2.139595812;98.585;98.958;88.33;82;0.02;0.05;0.05;0.05
950;17;20M;960000;mar.21;3;243;18;20;16;1.7;0.42;                                                    ;94.2;5;50;175;0.05;17;51;83;4.445;0.45;0.33;30.363;119.557;262.707;4.5;2.463;3.9;4;4;4.1;224;231;0.69;0.8;33;76;57;64.68;86.24;77.42;8;8.1;1.13455414;1.484857028;97.723;97.538;87;85;0.06;0.07;0.05;0.05
951;17;20M;960000;mar.21;3;243;18;20;16;1.7;0.42;                                                    ;94.2;5;50;175;0.05;17;51;83;4.445;0.45;0.33;30.363;119.557;262.707;4.5;2.463;3.9;3.9;4;4;221;227;0.62;0.6;30;72;60;64.68;78.4;72.52;8.1;8.1;1.209767664;1.425650704;98.295;98.295;85.5;81;0.02;0.08;0.05;0.05
952;17;20M;960000;mar.21;3;243;18;20;16;1.7;0.42;                                                    ;94.2;5;50;175;0.05;17;51;83;4.445;0.45;0.33;30.363;119.557;262.707;4.5;2.463;3.9;4;4;4;222;231;0.72;0.94;47;68;57;70.56;88.2;77.42;8.1;8.1;1.120547299;1.521978454;98.531;98.438;89.83;83;0.02;0.08;0.05;0.05
953;17;20M;960000;mar.21;3;243;18;20;16;1.7;0.42;                                                    ;94.2;5;50;175;0.05;17;51;83;4.445;0.45;0.33;30.363;119.557;262.707;4.5;2.463;4;4;4.1;4.1;222;229;0.75;0.9;19;63;51;62.72;78.4;68.6;8.1;8.1;1.002594952;1.315696101;97.917;97.917;86.83;82;0.02;0.08;0.05;0.05
954;17;20M;960000;mar.21;3;244;18;20;16;1.4;0.34;                                                    ;94.5;4;46;180;0.05;17;51;83;4.445;0.45;0.33;30.363;119.557;262.707;4.5;2.463;3.9;4;4;4.1;222;230;0.64;1.08;18;77;59;62.72;92.12;80.36;8.1;8.1;1.159864748;1.541244004;98.341;98.248;87.67;84;0.02;0.09;0.05;0.05
955;17;20M;960000;mar.21;3;244;18;21;16;1.4;0.34;                                                    ;94.5;4;46;180;0.069;19;52;83;4.445;0.45;0.33;30.363;119.557;262.707;4.5;2.463;3.9;4;4;4.1;225;230;0.63;0.56;15;78;61;70.56;82.32;75.46;8.1;8.1;1.199182197;1.447265711;98.486;98.58;88.5;82;0.02;0.09;0.05;0.05
956;17;20M;960000;mar.21;3;244;18;21;16;1.4;0.34;                                                    ;94.5;4;46;180;0.069;19;52;83;4.445;0.45;0.33;30.363;119.557;262.707;4.5;2.463;3.8;4;4;4.1;224;228;0.67;0.5;24;77;57;58.8;80.36;68.6;8.1;8.1;1.120547299;1.315696101;97.112;97.112;87;84;0.02;0.08;0.05;0.05
957;17;20M;960000;mar.21;3;244;18;21;16;1.4;0.34;                                                    ;94.5;4;46;180;0.069;19;52;83;4.445;0.45;0.33;30.363;119.557;262.707;4.5;2.463;3.9;4;4;4.1;223;229;0.61;0.75;43;66;57;70.56;92.12;78.4;8.1;8.2;1.120547299;1.485315459;98.911;98.911;87.83;81;0.03;0.09;0.05;0.05
958;17;20M;960000;mar.21;3;244;18;21;16;1.4;0.34;                                                    ;94.5;4;46;180;0.069;19;52;83;4.445;0.45;0.33;30.363;119.557;262.707;4.5;2.463;3.9;4;4;4;225;230;0.55;0.61;32;72;60;74.48;94.08;83.3;8.1;8.1;1.179523473;1.637571754;99.62;99.337;82.5;74;0.03;0.09;0.05;0.05
960;23;20M;960000;mar.21;5;219;18;21;16;0.97;0.19;0.07;95.1;1.48;34.13;156.96;0.069;19;52;83;4.445;0.45;0.33;30.363;119.557;262.707;4.5;2.463;4;4.1;4.1;4.1;221;227;0.68;0.73;40;62;51;58.8;70.56;64.68;8.1;8.1;0.978141416;1.240513467;98.243;97.964;83.83;80;0.02;0.25;0.05;0.12
961;23;20M;960000;mar.21;5;219;18;21;17;0.97;0.19;0.07;95.1;1.48;34.13;156.96;0.069;19;52;83;4.445;0.45;0.33;30.363;119.557;262.707;4.5;2.463;4;4.1;4.1;4.1;221;229;0.74;0.82;15;62;50;44.1;72.52;63.7;8.1;8.2;0.958962173;1.20681881;98.39;98.39;84.08;79;0.02;0.33;0.07;0.12
962;23;20M;960000;mar.21;5;229;18;21;17;1.2;0.22;0.08;94.8;1.25;18.52;109.22;0.069;19;52;83;4.445;0.45;0.33;30.363;119.557;262.707;4.5;2.463;4;4.1;4.1;4.2;220;228;0.7;0.91;38;58;49;60.76;74.48;66.64;8.1;8.1;0.939782929;1.247673718;98.153;98.153;84.25;77;0.05;0.36;0.07;0.14
963;23;20M;960000;mar.21;5;229;18;21;17;1.2;0.22;0.08;94.8;1.25;18.52;109.22;0.069;19;52;83;4.445;0.45;0.33;30.363;119.557;262.707;4.5;2.463;4;4.1;4.2;4.2;222;228;0.78;0.83;38;57;48;51.94;61.74;57.82;8.1;8.1;0.920603686;1.082540431;98.77;98.864;86.92;78;0.05;0.34;0.08;0.1
964;23;20M;960000;mar.21;5;229;18;21;17;1.2;0.22;0.08;94.8;1.25;18.52;109.22;0.069;19;52;83;4.445;0.45;0.33;30.363;119.557;262.707;4.5;2.463;4;4.1;4.1;4.2;222;229;0.92;0.87;44;72;57;64.68;74.48;69.58;8.1;8.1;1.093216877;1.302718146;99.051;98.864;86;76;0.02;0.33;0.07;0.1
965;23;20M;960000;mar.21;5;229;18;21;17;1.2;0.22;0.08;94.8;1.25;18.52;109.22;0.069;19;52;83;4.445;0.45;0.33;30.363;119.557;262.707;4.5;2.463;4;4.1;4.1;4.2;221;229;0.6;0.97;46;71;56;66.64;77.42;70.56;8.1;8.1;1.074037634;1.321066289;98.673;98.58;88.83;83;0.03;0.34;0.07;0.1
966;23;20M;960000;mar.21;5;229;18;21;17;1.2;0.22;0.08;94.8;1.25;18.52;109.22;0.069;19;52;83;4.445;0.45;0.33;30.363;119.557;262.707;4.5;2.463;4.1;4.1;4.1;4.2;218;226;0.73;0.92;41;61;51;52.92;70.56;61.74;8.1;8.1;0.978141416;1.155933003;98.623;98.343;85.75;78;0.02;0.36;0.1;0.1
967;23;20M;960000;mar.21;5;230;18;21;17;0.83;0.2;0.06;95.2;1.44;34.14;167.49;0.069;19;52;83;4.445;0.45;0.33;30.363;119.557;262.707;4.5;2.463;4;4.1;4.1;4.2;224;228;0.81;0.49;41;79;56;56.84;82.32;66.64;8.1;8.1;1.074037634;1.247673718;99.243;99.337;86.17;82;0.02;0.25;0.05;0.1
968;15;40M;1100000;apr.21;3;245;18;21;17;1.6;0.26;                                                    ;94.4;4;44;171;0.069;19;52;83;4.445;0.45;0.33;30.363;119.557;262.707;4.5;2.463;5.2;5.3;5.3;5.3;442;456;0.77;0.76;69;108;88;90.16;125.44;108.78;10.1;10.1;1.047094254;1.294351283;97.684;97.583;83.92;76;0.05;0.05;0.05;0.05
969;13;10M;1920000;apr.21;3;246;18;21;17;1.5;0.3;                                                    ;94.4;3;36;143;0.069;19;52;83;4.445;0.45;0.33;30.363;119.557;262.707;4.5;2.463;3.3;3.4;3.3;3.4;111;115;1.34;0.9;35;58;43;49.98;66.64;58.8;6;6.1;1.342575247;1.805796977;99.1;99.1;92.17;84;0.02;0.05;0.05;0.05
970;13;10M;1920000;apr.21;3;247;18;21;17;1.4;0.27;                                                    ;94.5;4;50;204;0.069;19;52;83;4.445;0.45;0.33;30.363;119.557;262.707;4.5;2.463;3.3;3.4;3.3;3.4;110;116;1.49;1.12;35;55;43;50.96;62.72;57.82;6.1;6.1;1.320565816;1.775700361;98.957;98.864;97.33;94;0.02;0.05;0.05;0.05
971;13;10M;1920000;apr.21;3;247;18;21;17;1.4;0.27;                                                    ;94.5;4;50;204;0.069;19;52;83;4.445;0.45;0.33;30.363;119.557;262.707;4.5;2.463;3.1;3.4;3.3;3.3;110;115;1.62;1.14;36;53;45;59.78;81.34;65.66;6.1;6.1;1.381987482;2.077578542;98.724;98.911;91.67;80;0.03;0.05;0.05;0.05
972;13;10M;1920000;apr.21;3;247;18;21;17;1.4;0.27;                                                    ;94.5;4;50;204;0.069;19;52;83;4.445;0.45;0.33;30.363;119.557;262.707;4.5;2.463;3.3;3.4;3.3;3.4;110;115;1.04;1.08;38;58;47;50.96;72.52;65.66;6.1;6.1;1.443409148;2.016473291;99.1;99.006;94.5;86;0.02;0.05;0.05;0.05
973;13;10M;1920000;apr.21;3;247;18;21;17;1.4;0.27;                                                    ;94.5;4;50;204;0.069;19;52;83;4.445;0.45;0.33;30.363;119.557;262.707;4.5;2.463;3.3;3.4;3.4;3.4;112;116;1.73;1.08;36;56;44;52.92;64.68;58.8;6.1;6.1;1.351276649;1.805796977;98.819;99.006;95.33;94;0.02;0.05;0.05;0.05
974;17;20M;960000;apr.21;3;247;18;22;17;1.4;0.27;                                                    ;94.5;4;50;204;0.08;17;50;82;4.445;0.45;0.33;30.363;119.557;262.707;4.5;2.463;3.9;4;4;4.1;222;229;0.81;0.89;47;72;58;62.72;80.36;70.56;8.1;8.1;1.140206023;1.353287418;98.623;98.343;87.17;83;0.02;0.05;0.05;0.05
975;17;20M;960000;apr.21;3;247;18;22;17;1.4;0.27;                                                    ;94.5;4;50;204;0.08;17;50;82;4.445;0.45;0.33;30.363;119.557;262.707;4.5;2.463;3.9;4;4;4.1;223;228;0.64;0.7;50;72;61;60.76;74.48;69.58;8;8.1;1.214171975;1.33449176;99.668;99.574;90.83;87;0.02;0.05;0.05;0.05
976;17;20M;960000;apr.21;3;249;18;22;17;1.7;0.27;                                                    ;94.2;4;50;198;0.08;17;50;82;4.445;0.45;0.33;30.363;119.557;262.707;4.5;2.463;3.9;4;4;4;221;226;0.76;0.61;51;70;60;62.72;76.44;71.54;8.1;8.1;1.179523473;1.406385154;99.005;98.911;88.33;85;0.02;0.05;0.05;0.05
977;17;20M;960000;apr.21;3;249;18;22;17;1.7;0.27;                                                    ;94.2;4;50;198;0.08;17;50;82;4.445;0.45;0.33;30.363;119.557;262.707;4.5;2.463;3.9;4;4;4.1;222;229;0.76;0.79;48;72;60;64.68;78.4;69.58;8.1;8.1;1.179523473;1.33449176;99.29;99.29;88.17;83;0.02;0.05;0.05;0.05
978;17;20M;960000;apr.21;3;249;18;22;17;1.7;0.27;                                                    ;94.2;4;50;198;0.08;17;50;82;4.445;0.45;0.33;30.363;119.557;262.707;4.5;2.463;3.9;4;3.9;4;220;226;0.78;0.78;49;68;57;56.84;72.52;65.66;8.1;8.1;1.120547299;1.290791853;98.768;98.674;89;85;0.02;0.05;0.05;0.05
979;17;20M;960000;apr.21;3;250;18;22;17;1.6;0.26;                                                    ;94.4;4;44;188;0.08;17;50;82;4.445;0.45;0.33;30.363;119.557;262.707;4.5;2.463;3.9;4;3.9;4;221;227;0.67;0.65;49;68;59;58.8;68.6;63.7;8.1;8.1;1.159864748;1.252260753;99.573;99.384;88;84;0.02;0.05;0.05;0.05
980;17;20M;960000;apr.21;3;250;18;22;17;1.6;0.26;                                                    ;94.4;4;44;188;0.08;17;50;82;4.445;0.45;0.33;30.363;119.557;262.707;4.5;2.463;4;4.1;4;4.1;220;227;0.86;1.14;39;64;54;50.96;66.64;59.78;8.1;8.1;1.035679147;1.146535174;97.727;97.727;88.5;85;0.02;0.05;0.05;0.05
981;17;20M;960000;apr.21;3;250;18;22;17;1.6;0.26;                                                    ;94.4;4;44;188;0.08;17;50;82;4.445;0.45;0.33;30.363;119.557;262.707;4.5;2.463;3.9;4;3.9;4;222;226;0.74;0.5;46;75;64;58.8;80.36;69.58;8.1;8.1;1.258158371;1.367854054;98.958;98.958;89.5;82;0.02;0.05;0.05;0.05
982;17;20M;960000;apr.21;3;251;18;22;17;1.5;0.28;                                                    ;94.4;4;43;168;0.08;17;50;82;4.445;0.45;0.33;30.363;119.557;262.707;4.5;2.463;4;4;4;4;220;227;0.8;1.02;47;65;56;50.96;70.56;60.76;8;8.1;1.114649682;1.194464103;99.195;99.195;90.17;82;0.02;0.05;0.05;0.05
983;23;20M;960000;apr.21;5;231;18;22;17;1.22;0.19;0.07;94.8;1.3;22.08;129.81;0.08;17;50;82;4.445;0.45;0.33;30.363;119.557;262.707;4.5;2.463;4;4.1;4.1;4.1;220;228;0.88;0.93;45;65;55;57.82;75.46;66.64;8.1;8.1;1.05485839;1.278104784;98.955;98.674;91.5;85;0.03;0.31;0.08;0.1
984;23;20M;960000;apr.21;5;231;18;22;17;1.22;0.19;0.07;94.8;1.3;22.08;129.81;0.08;17;50;82;4.445;0.45;0.33;30.363;119.557;262.707;4.5;2.463;4;4.1;4;4.1;221;229;0.85;0.92;44;67;55;54.88;70.56;62.72;8;8.1;1.06804412;1.20292215;99.526;99.337;89.67;85;0.04;0.32;0.09;0.1
985;23;20M;960000;apr.21;5;232;18;22;17;1.29;0.17;0.06;94.8;1.54;37.52;166.91;0.08;17;50;82;4.445;0.45;0.33;30.363;119.557;262.707;4.5;2.463;4.1;4.1;4.1;4.1;222;228;0.79;0.74;44;62;52;56.84;76.44;64.68;8;8.1;1.009787168;1.240513467;99.101;99.195;90.17;85;0.04;0.32;0.09;0.1
986;23;20M;960000;apr.21;5;232;18;22;17;1.29;0.17;0.06;94.8;1.54;37.52;166.91;0.08;17;50;82;4.445;0.45;0.33;30.363;119.557;262.707;4.5;2.463;4;4.1;4.1;4.1;221;228;0.7;0.72;42;60;51;58.8;82.32;67.62;8;8.1;0.990368184;1.296900442;99.383;99.195;85.42;79;0.02;0.3;0.06;0.1
987;23;20M;960000;apr.21;5;232;18;22;17;1.29;0.17;0.06;94.8;1.54;37.52;166.91;0.08;17;50;82;4.445;0.45;0.33;30.363;119.557;262.707;4.5;2.463;4;4.1;4.1;4.2;223;228;0.91;0.74;40;61;51;57.82;85.26;69.58;8.1;8.1;0.978141416;1.302718146;97.448;97.633;88.17;83;0.04;0.3;0.07;0.1
988;15;40M;1100000;apr.21;3;248;18;22;17;1.6;0.28;                                                    ;94.3;4;48;195;0.08;17;50;82;4.445;0.45;0.33;30.363;119.557;262.707;4.5;2.463;5.2;5.3;5.3;5.4;443;459;0.84;0.92;69;107;86;109.76;135.24;120.54;10;10.2;1.033529624;1.39391921;98.759;98.657;86;82;0.05;0.05;0.05;0.05
989;15;40M;1100000;apr.21;3;249;18;22;17;1.7;0.27;                                                    ;94.2;4;50;198;0.08;17;50;82;4.445;0.45;0.33;30.363;119.557;262.707;4.5;2.463;5.3;5.3;5.3;5.4;446;458;0.87;0.75;68;107;83;101.92;127.4;113.68;10.1;10.1;0.987600262;1.327606221;99.359;99.256;86.17;80;0.08;0.05;0.05;0.05
990;15;40M;1100000;apr.21;3;250;18;22;17;1.6;0.26;                                                    ;94.4;4;44;188;0.08;17;50;82;4.445;0.45;0.33;30.363;119.557;262.707;4.5;2.463;5.2;5.3;5.4;5.4;446;459;0.82;0.8;67;105;88;98;125.44;116.62;10.1;10.2;1.047094254;1.348588504;99.276;99.174;86.17;83;0.02;0.05;0.05;0.05
991;15;40M;1100000;apr.21;3;250;18;22;17;1.6;0.26;                                                    ;94.4;4;44;188;0.08;17;50;82;4.445;0.45;0.33;30.363;119.557;262.707;4.5;2.463;5.3;5.3;5.4;5.4;446;457;0.82;0.75;62;101;83;107.8;125.44;116.62;10.1;10.2;0.987600262;1.348588504;98.676;98.574;87.33;80;0.03;0.05;0.05;0.05
992;13;10M;1920000;apr.21;3;251;18;22;17;1.5;0.28;                                                    ;94.4;4;43;168;0.08;17;50;82;4.445;0.45;0.33;30.363;119.557;262.707;4.5;2.463;3.3;3.4;3.3;3.4;109;114;1.19;1.06;33;53;43;50.96;66.64;57.82;6.2;6.1;1.299266368;1.775700361;98.153;98.153;93.83;90;0.02;0.05;0.05;0.05
993;13;10M;1920000;apr.21;3;252;18;22;17;1.6;0.22;                                                    ;94.4;3;38;161;0.08;17;50;82;4.445;0.45;0.33;30.363;119.557;262.707;4.5;2.463;3.1;3.3;3.2;3.3;111;115;0.94;0.88;45;68;56;60.76;78.4;65.66;6.1;6.1;1.771921997;2.077578542;98.956;98.769;89.83;84;0.02;0.05;0.05;0.05
994;13;10M;1920000;apr.21;3;252;18;22;17;1.6;0.22;                                                    ;94.4;3;38;161;0.08;17;50;82;4.445;0.45;0.33;30.363;119.557;262.707;4.5;2.463;3.2;3.4;3.2;3.3;110;115;1.1;1.01;40;65;52;66.64;84.28;75.46;6.1;6.1;1.596963313;2.387664892;97.678;97.585;90.17;86;0.02;0.05;0.05;0.05
995;13;10M;1920000;apr.21;3;252;18;22;17;1.6;0.22;                                                    ;94.4;3;38;161;0.08;17;50;82;4.445;0.45;0.33;30.363;119.557;262.707;4.5;2.463;3.3;3.4;3.3;3.4;110;115;2.91;1.32;30;57;45;52.92;68.6;58.8;6.1;6.1;1.381987482;1.805796977;97.77;97.585;89.67;83;0.02;0.05;0.05;0.05
996;13;10M;1920000;apr.21;3;252;18;22;17;1.6;0.22;                                                    ;94.4;3;38;161;0.08;17;50;82;4.445;0.45;0.33;30.363;119.557;262.707;4.5;2.463;3.2;3.3;3.3;3.4;112;114;0.85;0.52;37;62;50;54.88;66.64;59.78;6;6.2;1.608441099;1.806282406;99.242;99.148;89.67;80;0.02;0.05;0.05;0.05
997;13;10M;1920000;apr.21;3;253;18;22;17;1.4;0.31;                                                    ;94.5;3;40;159;0.08;17;50;82;4.445;0.45;0.33;30.363;119.557;262.707;4.5;2.463;3.1;3.3;3.2;3.3;112;115;0.87;0.69;47;66;57;68.6;84.28;73.5;6.1;6.1;1.803563462;2.325647622;99.147;99.053;90.17;82;0.02;0.05;0.05;0.05
998;13;10M;1920000;apr.21;3;253;18;22;17;1.4;0.31;                                                    ;94.5;3;40;159;0.08;17;50;82;4.445;0.45;0.33;30.363;119.557;262.707;4.5;2.463;3.3;3.4;3.3;3.4;111;117;2.07;1.44;33;56;44;54.88;70.56;61.74;6.1;6.1;1.351276649;1.896086826;97.725;97.633;88.33;84;0.02;0.05;0.05;0.05
999;13;10M;1920000;apr.21;3;253;18;22;17;1.4;0.31;                                                    ;94.5;3;40;159;0.08;17;50;82;4.445;0.45;0.33;30.363;119.557;262.707;4.5;2.463;3.3;3.4;3.3;3.4;111;116;2.43;1.25;37;58;47;58.8;72.52;64.68;6.1;6.1;1.443409148;1.986376675;98.104;98.011;93.33;90;0.02;0.05;0.05;0.05
1000;17;20M;960000;apr.21;3;253;18;22;17;1.4;0.31;                                                    ;94.5;3;40;159;0.08;17;50;82;4.445;0.45;0.33;30.363;119.557;262.707;4.5;2.463;4;4.1;4;4.1;220;228;0.98;1.02;44;76;60;52.92;71.54;62.72;8.1;8.1;1.150754607;1.20292215;98.482;98.295;90.33;88;0.02;0.05;0.05;0.05
1001;17;20M;960000;apr.21;3;254;18;22;17;1.5;0.32;                                                    ;94.4;3;36;145;0.08;17;50;82;4.445;0.45;0.33;30.363;119.557;262.707;4.5;2.463;4.1;4.1;4.1;4.2;222;234;1.31;1.87;35;61;47;48.02;75.46;58.8;8.1;8.1;0.901424442;1.100888574;98.623;98.343;91;85;0.02;0.05;0.05;0.05
1002;17;20M;960000;apr.21;3;254;18;22;17;1.5;0.32;                                                    ;94.4;3;36;145;0.08;17;50;82;4.445;0.45;0.33;30.363;119.557;262.707;4.5;2.463;4;4.1;4.1;4.2;219;227;1.25;0.97;38;70;49;46.06;68.6;56.84;8.1;8.1;0.939782929;1.064192289;98.626;98.532;89.17;84;0.02;0.05;0.05;0.05
1003;17;20M;960000;apr.21;3;254;18;22;17;1.5;0.32;                                                    ;94.4;3;36;145;0.08;17;50;82;4.445;0.45;0.33;30.363;119.557;262.707;4.5;2.463;4;4.1;4.1;4.1;221;228;1.11;0.81;38;63;49;49.98;69.58;57.82;8.1;8.1;0.939782929;1.108943857;98.157;98.343;90.83;87;0.02;0.05;0.05;0.05
